,timestamp,level,site,lat,lon,ref
119,2022-09-15 20:50:00,106.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
120,2022-09-15 21:00:00,101.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
121,2022-09-15 21:10:00,96.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
122,2022-09-15 21:20:00,92.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
123,2022-09-15 21:30:00,88.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
124,2022-09-15 21:40:00,84.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
125,2022-09-15 21:50:00,80.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
126,2022-09-15 22:00:00,77.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
127,2022-09-15 22:10:00,75.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
128,2022-09-15 22:20:00,73.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
129,2022-09-15 22:30:00,71.4,ANX,69.32606700,16.13484800,CD (Chart Datum)
130,2022-09-15 22:40:00,70.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
131,2022-09-15 22:50:00,69.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
132,2022-09-15 23:00:00,68.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
133,2022-09-15 23:10:00,69.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
134,2022-09-15 23:20:00,69.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
135,2022-09-15 23:30:00,71.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
136,2022-09-15 23:40:00,72.7,ANX,69.32606700,16.13484800,CD (Chart Datum)
137,2022-09-15 23:50:00,74.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
138,2022-09-16 00:00:00,77.6,ANX,69.32606700,16.13484800,CD (Chart Datum)
139,2022-09-16 00:10:00,80.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
140,2022-09-16 00:20:00,84.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
141,2022-09-16 00:30:00,88.6,ANX,69.32606700,16.13484800,CD (Chart Datum)
142,2022-09-16 00:40:00,92.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
143,2022-09-16 00:50:00,97.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
144,2022-09-16 01:00:00,102.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
145,2022-09-15 01:00:00,155.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
146,2022-09-15 01:10:00,158.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
147,2022-09-15 01:20:00,161.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
148,2022-09-15 01:30:00,164.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
149,2022-09-15 01:40:00,166.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
150,2022-09-15 01:50:00,168.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
151,2022-09-15 02:00:00,169.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
152,2022-09-15 02:10:00,171.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
153,2022-09-15 02:20:00,172.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
154,2022-09-15 02:30:00,172.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
155,2022-09-15 02:40:00,172.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
